"(-104.981, 39.768)",92
"(-105.012, 39.762)",92
"(-104.977, 39.745)",92
"(-104.878, 39.708)",92
"(-104.986, 39.744)",92
"(-104.953, 39.742)",91
"(-104.899, 39.759)",91
"(-105.017, 39.77)",91
"(-104.919, 39.732)",91
"(-104.969, 39.741)",91
"(-104.98, 39.735)",90
"(-104.972, 39.737)",90
"(-104.971, 39.709)",90
"(-104.868, 39.657)",90
"(-104.985, 39.749)",90
"(-104.979, 39.727)",90
"(-104.94, 39.731)",90
"(-104.95, 39.719)",90
"(-104.983, 39.721)",89
"(-105.004, 39.732)",89
"(-104.988, 39.75)",89
"(-104.99, 39.752)",88
"(-104.999, 39.764)",88
"(-105.001, 39.75)",88
"(-104.999, 39.765)",88
"(-104.978, 39.733)",88
"(-105.023, 39.753)",87
"(-104.903, 39.63)",87
"(-105.004, 39.751)",87
"(-104.9, 39.757)",86
"(-104.99, 39.731)",86
"(-104.987, 39.724)",86
"(-104.986, 39.764)",85
"(-104.977, 39.717)",85
"(-104.898, 39.752)",84
"(-104.99, 39.762)",84
"(-104.977, 39.771)",84
"(-104.986, 39.751)",84
"(-105.028, 39.739)",84
"(-104.98, 39.727)",84
"(-104.993, 39.736)",84
"(-105.002, 39.758)",83
"(-104.986, 39.731)",83
"(-104.975, 39.717)",83
"(-104.981, 39.734)",82
"(-104.999, 39.753)",82
"(-105.032, 39.769)",81
"(-105.011, 39.762)",81
"(-104.998, 39.75)",81
"(-104.978, 39.746)",81
"(-104.872, 39.655)",81
"(-105.033, 39.736)",81
"(-104.969, 39.735)",81
"(-105.0, 39.756)",81
"(-104.901, 39.63)",81
"(-105.01, 39.758)",81
"(-104.931, 39.731)",80
"(-105.019, 39.757)",80
"(-105.001, 39.759)",80
"(-104.87, 39.656)",80
"(-104.989, 39.745)",79
"(-104.974, 39.729)",79
"(-104.946, 39.76)",79
"(-104.987, 39.764)",78
"(-104.957, 39.72)",78
"(-104.858, 39.658)",78
"(-104.891, 39.65)",78
"(-104.985, 39.757)",78
"(-104.98, 39.753)",78
"(-104.893, 39.728)",77
"(-104.95, 39.739)",77
"(-104.994, 39.75)",77
"(-104.873, 39.655)",76
"(-104.943, 39.717)",76
"(-104.961, 39.736)",76
"(-104.873, 39.674)",76
"(-104.869, 39.706)",76
"(-104.975, 39.766)",76
"(-104.985, 39.698)",76
"(-104.958, 39.682)",76
"(-104.867, 39.758)",76
"(-105.007, 39.762)",76
"(-104.994, 39.713)",76
"(-105.087, 39.635)",75
"(-104.999, 39.75)",75
"(-105.096, 39.627)",75
"(-105.009, 39.762)",75
"(-104.986, 39.732)",75
"(-105.0, 39.754)",75
"(-104.961, 39.681)",75
"(-104.988, 39.695)",74
"(-105.005, 39.752)",74
"(-104.997, 39.754)",74
"(-104.9, 39.64)",74
"(-104.91, 39.715)",73
"(-104.911, 39.696)",73
"(-104.986, 39.696)",73
"(-104.907, 39.625)",73
"(-105.0, 39.764)",73
"(-104.974, 39.733)",73
"(-104.989, 39.762)",73
"(-105.011, 39.758)",73
"(-105.027, 39.74)",73
"(-104.971, 39.734)",73
"(-104.943, 39.685)",73
"(-104.894, 39.759)",73
"(-104.774, 39.793)",73
"(-105.064, 39.619)",73
"(-105.0, 39.752)",72
"(-104.9, 39.756)",72
"(-104.991, 39.73)",72
"(-105.095, 39.627)",72
"(-104.989, 39.743)",72
"(-104.902, 39.639)",72
"(-104.995, 39.712)",72
"(-105.027, 39.783)",72
"(-104.976, 39.738)",72
"(-104.868, 39.706)",72
"(-105.032, 39.741)",72
"(-104.994, 39.747)",72
"(-104.942, 39.714)",71
"(-104.98, 39.725)",71
"(-105.009, 39.759)",71
"(-104.895, 39.692)",71
"(-104.97, 39.733)",71
"(-104.972, 39.743)",71
"(-104.985, 39.729)",71
"(-104.797, 39.786)",71
"(-104.892, 39.714)",71
"(-105.0, 39.75)",71
"(-104.979, 39.739)",71
"(-105.044, 39.778)",70
"(-104.983, 39.746)",70
"(-104.981, 39.745)",70
"(-104.981, 39.765)",70
"(-105.004, 39.756)",70
"(-104.887, 39.785)",70
"(-104.955, 39.715)",70
"(-104.874, 39.673)",70
"(-104.912, 39.637)",70
"(-105.001, 39.751)",70
"(-104.981, 39.746)",70
"(-104.986, 39.748)",69
"(-105.004, 39.755)",69
"(-104.869, 39.657)",69
"(-104.984, 39.698)",69
"(-104.982, 39.767)",69
"(-104.799, 39.777)",69
"(-104.914, 39.655)",69
"(-104.873, 39.673)",69
"(-104.959, 39.674)",69
"(-104.981, 39.774)",69
"(-104.981, 39.752)",69
"(-104.961, 39.747)",69
"(-105.011, 39.78)",68
"(-104.994, 39.751)",68
"(-104.982, 39.713)",68
"(-104.98, 39.728)",68
"(-105.022, 39.756)",68
"(-104.985, 39.732)",68
"(-104.887, 39.784)",68
"(-105.005, 39.754)",67
"(-104.983, 39.767)",67
"(-104.957, 39.715)",67
"(-104.944, 39.71)",67
"(-104.98, 39.732)",67
"(-105.021, 39.758)",67
"(-104.936, 39.696)",67
"(-105.044, 39.704)",67
"(-104.974, 39.732)",67
"(-104.87, 39.708)",67
"(-105.016, 39.762)",67
"(-104.876, 39.699)",66
"(-104.893, 39.72)",66
"(-104.899, 39.756)",66
"(-104.971, 39.731)",66
"(-104.878, 39.702)",66
"(-105.01, 39.762)",66
"(-104.9, 39.763)",66
"(-104.899, 39.757)",66
"(-104.903, 39.629)",66
"(-104.902, 39.629)",66
"(-104.959, 39.736)",66
"(-105.005, 39.755)",66
"(-104.98, 39.744)",65
"(-104.902, 39.659)",65
"(-104.87, 39.706)",65
"(-104.934, 39.68)",65
"(-104.954, 39.742)",65
"(-104.935, 39.731)",65
"(-105.023, 39.754)",65
"(-105.051, 39.741)",65
"(-104.899, 39.758)",65
"(-104.977, 39.729)",65
"(-105.019, 39.748)",65
"(-104.902, 39.658)",64
"(-104.893, 39.683)",64
"(-104.894, 39.76)",64
"(-104.986, 39.754)",64
"(-104.96, 39.671)",64
"(-104.974, 39.743)",64
"(-104.991, 39.683)",64
"(-105.018, 39.757)",64
"(-104.982, 39.716)",64
"(-104.889, 39.708)",64
"(-104.985, 39.73)",64
"(-104.976, 39.736)",64
"(-104.915, 39.655)",64
"(-104.988, 39.731)",64
"(-104.95, 39.737)",63
"(-104.891, 39.683)",63
"(-104.868, 39.705)",63
"(-104.974, 39.717)",63
"(-104.975, 39.744)",63
"(-104.908, 39.624)",63
"(-104.779, 39.808)",63
"(-104.926, 39.697)",63
"(-104.801, 39.778)",63
"(-104.995, 39.713)",63
"(-104.811, 39.774)",63
"(-104.799, 39.779)",62
"(-105.088, 39.637)",62
"(-105.028, 39.747)",62
"(-104.992, 39.678)",62
"(-105.024, 39.66)",62
"(-105.006, 39.753)",62
"(-105.013, 39.757)",62
"(-104.893, 39.714)",62
"(-104.941, 39.773)",62
"(-105.059, 39.652)",62
"(-105.003, 39.749)",62
"(-105.036, 39.632)",62
"(-105.011, 39.759)",62
"(-104.965, 39.685)",61
"(-104.774, 39.794)",61
"(-104.971, 39.71)",61
"(-104.942, 39.712)",61
"(-104.982, 39.721)",61
"(-104.945, 39.714)",61
"(-105.029, 39.747)",61
"(-104.979, 39.728)",61
"(-104.991, 39.735)",61
"(-104.993, 39.746)",61
"(-104.981, 39.742)",61
"(-104.939, 39.683)",60
"(-104.999, 39.748)",60
"(-104.976, 39.735)",60
"(-104.872, 39.656)",60
"(-104.956, 39.715)",60
"(-104.981, 39.726)",60
"(-104.996, 39.737)",60
"(-104.98, 39.766)",60
"(-104.988, 39.742)",60
"(-104.932, 39.729)",60
"(-104.871, 39.656)",60
"(-104.983, 39.718)",60
"(-104.9, 39.76)",60
"(-104.982, 39.742)",60
"(-105.045, 39.701)",60
"(-104.903, 39.64)",60
"(-104.979, 39.734)",59
"(-104.8, 39.778)",59
"(-104.984, 39.767)",59
"(-104.998, 39.748)",59
"(-105.006, 39.734)",59
"(-104.896, 39.685)",59
"(-105.008, 39.761)",59
"(-104.978, 39.739)",59
"(-104.996, 39.749)",59
"(-105.011, 39.765)",59
"(-105.005, 39.753)",59
"(-104.912, 39.63)",58
"(-104.985, 39.716)",58
"(-104.975, 39.736)",58
"(-104.98, 39.765)",58
"(-104.959, 39.673)",58
"(-105.04, 39.736)",58
"(-104.971, 39.737)",58
"(-104.944, 39.738)",58
"(-105.02, 39.749)",58
"(-104.998, 39.731)",58
"(-105.034, 39.786)",58
"(-104.909, 39.695)",58
"(-104.993, 39.734)",58
"(-104.98, 39.693)",58
"(-105.061, 39.652)",58
"(-105.012, 39.76)",58
"(-105.08, 39.667)",57
"(-104.972, 39.709)",57
"(-104.991, 39.734)",57
"(-104.958, 39.715)",57
"(-105.047, 39.729)",57
"(-105.012, 39.763)",57
"(-104.9, 39.761)",57
"(-104.89, 39.65)",57
"(-104.981, 39.732)",57
"(-104.91, 39.698)",57
"(-105.044, 39.77)",57
"(-104.901, 39.722)",57
"(-105.044, 39.777)",57
"(-104.946, 39.717)",56
"(-104.986, 39.734)",56
"(-104.902, 39.637)",56
"(-104.987, 39.732)",56
"(-105.026, 39.745)",56
"(-105.018, 39.756)",56
"(-104.998, 39.753)",56
"(-104.954, 39.741)",56
"(-104.874, 39.672)",56
"(-104.928, 39.676)",56
"(-105.025, 39.657)",56
"(-104.901, 39.755)",56
"(-105.015, 39.76)",56
"(-104.978, 39.718)",56
"(-104.895, 39.625)",56
"(-104.983, 39.762)",56
"(-104.898, 39.639)",56
"(-105.031, 39.711)",56
"(-104.942, 39.684)",56
"(-104.901, 39.639)",56
"(-104.968, 39.749)",56
"(-104.9, 39.636)",56
"(-104.801, 39.779)",55
"(-104.998, 39.759)",55
"(-104.98, 39.738)",55
"(-104.9, 39.721)",55
"(-104.889, 39.65)",55
"(-105.01, 39.763)",55
"(-105.031, 39.701)",55
"(-104.987, 39.731)",55
"(-105.064, 39.654)",55
"(-104.988, 39.696)",55
"(-104.927, 39.668)",55
"(-104.901, 39.658)",55
"(-104.914, 39.696)",55
"(-105.029, 39.739)",54
"(-104.879, 39.698)",54
"(-104.987, 39.687)",54
"(-105.088, 39.627)",54
"(-105.053, 39.759)",54
"(-105.04, 39.742)",54
"(-105.002, 39.751)",54
"(-104.978, 39.717)",54
"(-104.929, 39.701)",54
"(-104.891, 39.699)",54
"(-105.032, 39.736)",54
"(-104.875, 39.673)",54
"(-104.981, 39.733)",54
"(-104.953, 39.717)",54
"(-104.909, 39.696)",54
"(-105.052, 39.711)",54
"(-104.995, 39.75)",54
"(-104.869, 39.707)",54
"(-105.011, 39.767)",54
"(-104.991, 39.747)",54
"(-104.974, 39.715)",54
"(-104.925, 39.697)",54
"(-104.91, 39.696)",54
"(-105.018, 39.751)",54
"(-104.977, 39.732)",53
"(-104.963, 39.735)",53
"(-104.905, 39.639)",53
"(-104.99, 39.683)",53
"(-104.988, 39.721)",53
"(-105.051, 39.769)",53
"(-104.9, 39.639)",53
"(-105.005, 39.748)",53
"(-104.996, 39.736)",53
"(-104.835, 39.776)",53
"(-104.981, 39.716)",53
"(-105.044, 39.703)",53
"(-105.027, 39.739)",53
"(-105.006, 39.733)",53
"(-105.021, 39.753)",53
"(-104.984, 39.729)",52
"(-105.049, 39.741)",52
"(-104.937, 39.774)",52
"(-104.996, 39.753)",52
"(-104.982, 39.752)",52
"(-104.893, 39.76)",52
"(-105.044, 39.779)",52
"(-104.877, 39.724)",52
"(-105.0, 39.763)",52
"(-104.927, 39.697)",52
"(-104.95, 39.712)",52
"(-104.903, 39.637)",52
"(-105.09, 39.637)",52
"(-104.868, 39.704)",52
"(-104.976, 39.737)",52
"(-105.088, 39.634)",51
"(-104.795, 39.786)",51
"(-105.02, 39.753)",51
"(-104.939, 39.678)",51
"(-105.023, 39.75)",51
"(-104.969, 39.731)",51
"(-104.936, 39.775)",51
"(-104.978, 39.731)",51
"(-104.919, 39.739)",51
"(-104.936, 39.774)",51
"(-105.031, 39.744)",51
"(-104.995, 39.748)",51
"(-104.987, 39.758)",51
"(-104.991, 39.774)",51
"(-104.87, 39.707)",51
"(-104.936, 39.773)",51
"(-105.02, 39.757)",51
"(-104.911, 39.638)",50
"(-104.99, 39.753)",50
"(-104.997, 39.753)",50
"(-105.021, 39.792)",50
"(-104.799, 39.782)",50
"(-104.903, 39.639)",50
"(-105.096, 39.626)",50
"(-104.968, 39.744)",50
"(-104.978, 39.754)",50
"(-104.972, 39.74)",50
"(-105.024, 39.752)",50
"(-104.938, 39.775)",50
"(-104.987, 39.745)",50
"(-105.02, 39.752)",50
"(-104.892, 39.683)",50
"(-104.911, 39.698)",50
"(-104.912, 39.693)",50
"(-104.937, 39.776)",50
"(-105.034, 39.763)",50
"(-104.947, 39.719)",50
"(-104.971, 39.736)",49
"(-104.801, 39.782)",49
"(-104.97, 39.74)",49
"(-104.984, 39.722)",49
"(-104.997, 39.749)",49
"(-105.086, 39.635)",49
"(-104.935, 39.696)",49
"(-104.979, 39.738)",49
"(-104.957, 39.736)",49
"(-104.977, 39.735)",49
"(-104.912, 39.694)",49
"(-104.982, 39.714)",49
"(-104.983, 39.715)",49
"(-104.965, 39.782)",49
"(-105.044, 39.773)",49
"(-105.014, 39.758)",49
"(-105.088, 39.638)",49
"(-105.063, 39.655)",49
"(-104.942, 39.723)",49
"(-105.062, 39.652)",48
"(-104.896, 39.786)",48
"(-104.933, 39.699)",48
"(-104.934, 39.73)",48
"(-104.921, 39.738)",48
"(-104.966, 39.745)",48
"(-104.941, 39.772)",48
"(-104.946, 39.74)",48
"(-104.98, 39.752)",48
"(-104.96, 39.705)",48
"(-104.798, 39.789)",48
"(-104.938, 39.684)",48
"(-104.773, 39.791)",48
"(-104.921, 39.667)",48
"(-104.871, 39.655)",48
"(-104.892, 39.685)",48
"(-104.959, 39.671)",48
"(-105.022, 39.753)",48
"(-105.062, 39.654)",48
"(-104.92, 39.652)",48
"(-104.955, 39.722)",48
"(-104.798, 39.778)",48
"(-104.998, 39.756)",48
"(-104.898, 39.684)",48
"(-104.99, 39.746)",48
"(-104.976, 39.734)",48
"(-104.9, 39.755)",48
"(-104.892, 39.71)",47
"(-104.974, 39.737)",47
"(-104.979, 39.717)",47
"(-104.957, 39.721)",47
"(-104.938, 39.734)",47
"(-105.095, 39.618)",47
"(-104.981, 39.739)",47
"(-104.987, 39.742)",47
"(-105.02, 39.751)",47
"(-104.984, 39.761)",47
"(-105.039, 39.736)",47
"(-104.991, 39.762)",47
"(-104.979, 39.747)",47
"(-104.893, 39.629)",47
"(-104.986, 39.743)",47
"(-105.024, 39.763)",47
"(-105.02, 39.75)",47
"(-104.987, 39.765)",47
"(-104.946, 39.711)",47
"(-105.03, 39.745)",46
"(-104.898, 39.685)",46
"(-104.978, 39.728)",46
"(-104.996, 39.679)",46
"(-104.961, 39.743)",46
"(-104.8, 39.779)",46
"(-105.04, 39.737)",46
"(-105.019, 39.756)",46
"(-104.963, 39.744)",46
"(-104.888, 39.783)",46
"(-105.023, 39.792)",46
"(-104.982, 39.764)",46
"(-104.988, 39.746)",46
"(-105.063, 39.654)",46
"(-104.973, 39.762)",46
"(-104.998, 39.757)",46
"(-105.011, 39.763)",46
"(-104.986, 39.695)",46
"(-105.01, 39.78)",46
"(-104.938, 39.774)",46
"(-104.913, 39.63)",46
"(-104.971, 39.733)",46
"(-105.011, 39.757)",46
"(-104.896, 39.624)",46
"(-105.012, 39.761)",46
"(-104.991, 39.733)",46
"(-104.909, 39.698)",46
"(-104.796, 39.786)",45
"(-104.921, 39.737)",45
"(-104.981, 39.731)",45
"(-104.958, 39.757)",45
"(-105.019, 39.733)",45
"(-105.024, 39.694)",45
"(-105.015, 39.759)",45
"(-104.858, 39.657)",45
"(-104.929, 39.669)",45
"(-104.973, 39.738)",45
"(-104.982, 39.715)",45
"(-104.878, 39.698)",45
"(-105.03, 39.711)",45
"(-104.949, 39.719)",45
"(-104.961, 39.738)",45
"(-105.0, 39.757)",45
"(-105.031, 39.702)",45
"(-105.0, 39.76)",45
"(-105.044, 39.775)",45
"(-104.986, 39.765)",45
"(-104.957, 39.682)",45
"(-104.892, 39.713)",45
"(-104.974, 39.756)",45
"(-104.877, 39.699)",45
"(-104.994, 39.71)",45
"(-104.922, 39.676)",45
"(-104.958, 39.736)",45
"(-104.969, 39.749)",45
"(-105.035, 39.635)",45
"(-105.031, 39.745)",45
"(-104.978, 39.742)",45
"(-104.968, 39.742)",44
"(-104.773, 39.792)",44
"(-105.024, 39.751)",44
"(-104.766, 39.802)",44
"(-105.029, 39.746)",44
"(-104.9, 39.762)",44
"(-104.983, 39.744)",44
"(-105.034, 39.743)",44
"(-104.93, 39.676)",44
"(-104.968, 39.747)",44
"(-104.844, 39.772)",44
"(-104.804, 39.775)",44
"(-104.952, 39.742)",44
"(-105.007, 39.773)",44
"(-104.902, 39.728)",44
"(-105.044, 39.736)",44
"(-104.887, 39.783)",44
"(-104.983, 39.734)",44
"(-105.0, 39.746)",44
"(-105.047, 39.728)",44
"(-105.016, 39.754)",44
"(-104.951, 39.711)",44
"(-105.042, 39.742)",44
"(-104.914, 39.699)",44
"(-105.042, 39.744)",44
"(-104.912, 39.697)",44
"(-105.037, 39.757)",43
"(-104.89, 39.709)",43
"(-104.973, 39.739)",43
"(-104.964, 39.674)",43
"(-104.974, 39.757)",43
"(-104.961, 39.746)",43
"(-104.924, 39.677)",43
"(-104.914, 39.656)",43
"(-104.801, 39.78)",43
"(-104.899, 39.763)",43
"(-105.027, 39.711)",43
"(-105.003, 39.732)",43
"(-104.796, 39.785)",43
"(-104.779, 39.809)",43
"(-104.98, 39.739)",43
"(-104.882, 39.654)",43
"(-105.048, 39.767)",42
"(-104.957, 39.734)",42
"(-104.927, 39.676)",42
"(-105.088, 39.636)",42
"(-104.902, 39.64)",42
"(-104.981, 39.699)",42
"(-104.985, 39.734)",42
"(-104.953, 39.679)",42
"(-105.024, 39.686)",42
"(-105.004, 39.758)",42
"(-104.892, 39.709)",42
"(-104.946, 39.714)",42
"(-104.93, 39.701)",42
"(-104.973, 39.768)",42
"(-104.956, 39.721)",42
"(-105.018, 39.76)",42
"(-104.963, 39.746)",42
"(-104.985, 39.754)",42
"(-104.991, 39.684)",42
"(-104.865, 39.758)",42
"(-104.898, 39.758)",42
"(-104.907, 39.75)",42
"(-105.004, 39.766)",42
"(-104.987, 39.741)",42
"(-105.029, 39.764)",42
"(-105.03, 39.744)",42
"(-104.951, 39.712)",42
"(-104.984, 39.718)",42
"(-104.948, 39.719)",42
"(-105.034, 39.742)",42
"(-104.957, 39.681)",42
"(-105.004, 39.767)",41
"(-104.964, 39.741)",41
"(-105.004, 39.738)",41
"(-105.035, 39.786)",41
"(-104.909, 39.625)",41
"(-104.978, 39.692)",41
"(-104.975, 39.738)",41
"(-104.892, 39.684)",41
"(-104.975, 39.737)",41
"(-104.912, 39.631)",41
"(-105.003, 39.751)",41
"(-104.805, 39.775)",41
"(-104.939, 39.688)",41
"(-104.995, 39.735)",41
"(-104.938, 39.676)",41
"(-104.949, 39.715)",41
"(-104.974, 39.73)",41
"(-105.021, 39.791)",41
"(-104.886, 39.783)",41
"(-104.89, 39.712)",41
"(-104.893, 39.721)",41
"(-104.923, 39.688)",41
"(-104.939, 39.676)",41
"(-104.875, 39.668)",41
"(-104.916, 39.666)",41
"(-104.982, 39.768)",41
"(-104.904, 39.63)",41
"(-104.921, 39.731)",41
"(-104.976, 39.743)",40
"(-104.899, 39.639)",40
"(-104.996, 39.718)",40
